ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,33239,54618,117961,118052,118992,118784,118785,290919,118786
1,76868,4209,117961,117962,118910,126820,269034,118638,126822
1,37793,55632,117890,117891,117878,117899,155398,19721,117900
1,1529,17991,117961,117969,118800,118801,118802,19793,118803
1,79361,3875,117961,118327,120318,118321,117906,290919,118322
0,79092,4998,117961,118343,119598,307024,311622,118331,118332
1,80229,7547,117961,118327,118933,118784,130086,290919,118786
1,32985,44022,117961,117962,122215,117905,240983,290919,117908
1,15720,4659,117961,118225,120663,117905,240983,290919,117908
1,75834,50089,117961,118343,118514,117905,117906,290919,117908
1,4675,13854,117961,118052,118821,117905,172635,290919,117908
1,79092,6982,117961,118300,118783,118784,213944,290919,118786
1,22419,7252,117961,117962,118352,117905,117906,290919,117908
1,30858,209,117961,118343,6104,118784,147114,290919,118786
1,28586,1806,117961,118413,122007,118321,117906,290919,118322
1,78106,24340,117916,118011,117884,117879,117886,19721,117880
1,79969,205,117961,118386,118746,118784,147114,290919,118786
1,33148,21037,117961,117969,19666,179731,257952,117887,117973
1,27287,1215,117961,118327,120171,118863,126488,118398,118865
1,80707,6997,117961,118343,119945,118321,117906,290919,118322
1,75078,311338,118315,118463,118404,122297,301475,118331,118899
1,79584,7578,117961,118343,120722,118784,121873,290919,118786
1,38751,3225,117961,118327,118929,118321,117906,290919,118322
1,43642,34611,117961,118327,118320,118321,117906,290919,118322
1,16631,239,117961,118225,118403,118321,117906,290919,118322
1,81026,4151,118990,118991,118992,128230,302830,4673,128231
1,19823,196,117961,118413,121639,128230,302830,4673,128231
1,25322,52916,117890,118102,117878,118568,117899,19721,118570
0,36367,17728,117961,118446,119986,118318,168365,118205,118319
1,15913,5899,117961,118327,120318,118641,306399,118643,118644
1,27082,5456,117961,118225,118403,118321,117906,290919,118322
1,4675,5767,117961,118343,118344,118321,117906,290919,118322
1,42388,8204,117961,118052,118867,118054,305057,117887,118055
1,34817,25262,117961,118327,118320,118685,310608,308574,118687
1,33150,16971,117961,118343,119993,125793,125794,118643,125795
1,35498,6982,117961,118300,118783,117905,117906,290919,117908
0,16639,4771,117961,118300,119031,118054,120716,117887,118055
1,76613,5244,117961,118343,119598,118321,240983,290919,118322
1,38391,310280,118126,118237,117895,117896,117913,117887,117898
1,79992,60790,117961,118052,118867,118523,310608,118331,118525
1,40865,65507,118000,118001,119181,117905,117906,290919,117908
1,35790,1216,117902,117903,118507,121015,224244,119006,121017
1,1969,3667,118000,118001,117878,118054,311261,117887,118055
1,39863,7133,117961,118327,118320,118321,118448,290919,118322
1,34950,34612,117961,118327,118320,117905,240983,290919,117908
0,42444,2612,117961,118386,123901,117905,117906,290919,117908
1,73756,2778,118290,118291,123476,118293,118294,118295,118296
1,78592,50550,117893,117894,117895,117899,117897,19721,117900
1,38470,50475,118079,118080,117878,117879,118177,19721,117880
1,80247,3990,117961,117962,118409,120516,123107,120518,120519
1,302049,85475,117961,118300,120410,118784,117906,290919,118786
1,18418,4712,117961,118343,118395,123067,269406,118398,123068
1,77198,14857,117961,118300,121176,118784,117906,290919,118786
1,3853,5137,118212,118213,123614,123615,301534,118424,123617
0,77300,70572,118582,118583,117945,117946,117946,292795,117948
1,43452,139593,119062,119091,119781,130479,169944,119784,130481
1,79311,23225,117961,118300,119984,120647,311441,118398,120649
1,41470,10386,118269,118270,117878,117879,117879,19721,117880
1,81482,1443,117961,118343,120722,117905,117906,290919,117908
1,111389,51138,117961,118413,119968,118321,117906,290919,118322
1,25231,1038,117935,117936,117878,119502,117913,117887,119503
1,4675,7344,117961,118225,120663,123045,148730,120518,123047
1,43504,4370,117961,118343,118514,117905,117906,290919,117908
1,80516,36144,117961,118300,124816,118685,126297,308574,118687
1,75335,3332,117961,118343,121747,118784,121873,290919,118786
1,40391,42230,117961,118327,118744,118321,117906,290919,118322
1,25442,50255,5110,117954,117895,118568,281735,19721,118570
1,43147,2983,117961,118343,118700,118784,165715,290919,118786
1,25736,4264,118887,118888,118979,118980,199144,118295,118982
1,34924,59353,117961,118327,120299,121122,236244,118612,121124
1,27082,4659,117961,118225,120663,118784,147114,290919,118786
1,80708,19986,117961,118225,118403,120773,136187,118960,120774
1,34542,7807,117961,118327,118518,120097,124862,270488,120099
1,78971,17904,117961,118386,125004,118811,286597,19793,118813
1,996,3005,117961,118413,118481,120690,136365,290919,120692
1,6960,9237,117961,118225,120551,120690,120691,290919,120692
1,27752,7560,117961,118300,119181,117905,290919,290919,117908
1,34575,1903,117961,118343,118514,118321,117906,290919,118322
1,78175,4500,117961,118052,118881,118321,117906,290919,118322
1,915,1398,117961,118300,120722,118321,117906,290919,118322
1,18418,5717,117961,118300,124725,118321,117906,290919,118322
1,17308,101472,117961,118343,119142,118318,183817,118205,118319
1,43695,4468,117961,118413,119968,118321,117906,290919,118322
1,42085,15436,118216,118217,117941,117879,117886,19721,117880
1,20292,16049,117926,118124,81476,179731,120238,117887,117973
1,698,783,117961,118413,127522,128230,4673,4673,128231
1,39649,7560,117961,118300,119181,118321,117906,290919,118322
0,16218,25,117961,117962,122224,118321,117906,290919,118322
0,19751,71171,117961,118386,123844,118321,117906,290919,118322
1,15720,6199,117961,118225,120663,118321,117906,290919,118322
1,16232,5909,117961,118446,16232,126184,128532,118762,126186
1,17849,18004,117961,118446,118673,119976,302418,19793,119978
1,40304,4903,118290,118291,118825,118980,184350,118295,118982
1,40474,32242,117961,118327,118929,118321,117906,290919,118322
1,43547,51301,118290,118291,121108,126869,118302,118295,126870
1,38710,1999,118084,118085,117920,118568,123239,19721,118570
1,86303,13854,117961,118052,118821,118321,117906,290919,118322
1,45652,7586,117961,118225,118403,118321,117906,290919,118322
1,25729,4887,117961,118343,119598,118422,300136,118424,118425
1,38482,334,118216,118217,117884,117885,117913,117887,117888
1,17296,46526,117961,118300,119984,118396,269406,118398,118399
1,27124,1810,117961,118327,120559,118784,117906,290919,118786
1,34451,4865,117961,118343,121710,118422,300136,118424,118425
1,44861,7737,117902,118041,118575,119778,174194,19721,119779
1,20356,1806,117961,118413,122007,118321,240983,290919,118322
1,17308,2260,117961,118343,119598,120497,223125,118424,120499
1,77234,16973,117961,118300,124942,117905,117906,290919,117908
1,75834,2395,117961,118300,123055,118728,301534,118295,118730
1,43379,19986,117961,118225,118403,120773,136187,118960,120774
1,35027,15824,117961,118225,120323,119093,132900,119095,119096
1,22662,124899,117961,118327,120171,118890,149216,118398,118892
0,44722,29134,117961,118300,123719,118321,117906,290919,118322
1,42085,4733,118290,118291,120126,118980,166203,118295,118982
1,44301,6699,117961,118343,119993,117905,117906,290919,117908
1,16985,7615,117961,118300,120059,121469,128942,118424,121471
1,100039,5767,117961,118343,118344,118777,279443,308574,118779
1,80185,1409,117961,118300,120722,118784,117906,290919,118786
1,43876,50472,118079,118080,117878,117879,117913,19721,117880
1,40997,6735,117961,117969,6725,123684,125826,6725,123686
1,70202,20818,119062,119063,124211,118321,117906,290919,118322
1,23732,46462,118290,118291,119837,120344,142386,118424,120346
1,76446,8234,117961,118300,118783,118784,117906,290919,118786
1,80495,4933,117961,118300,118458,307024,301218,118331,118332
1,34924,7370,117961,117962,118481,118321,117906,290919,118322
1,86328,5697,117961,118386,118692,118321,240983,290919,118322
1,42594,5409,117961,118343,119993,118321,117906,290919,118322
1,16768,3526,117961,118225,120323,119093,120324,119095,119096
1,75078,3152,117961,118386,118317,119351,138942,3130,119353
1,43839,8430,117961,118225,118403,117905,117906,290919,117908
1,34214,52108,117961,118343,119993,117905,117906,290919,117908
1,38392,71961,118003,118004,117878,117879,117879,19721,117880
1,17308,4929,117961,118300,118825,118826,226343,118424,118828
1,15818,25618,117961,118052,118320,118784,121556,290919,118786
1,45634,1541,117961,118225,123173,119093,123174,119095,119096
1,33231,15967,117961,118300,124942,118321,240983,290919,118322
1,75042,15768,117961,118225,124449,122297,143193,118331,118899
1,80863,1903,117961,118343,118514,118685,120316,308574,118687
1,278393,3970,117961,118300,118458,118054,118054,117887,118055
1,35925,3281,117961,118225,120041,119093,120324,119095,119096
1,278393,5220,117961,118300,118458,120006,303717,118424,120008
1,40057,4046,117961,117962,118352,117905,117906,290919,117908
1,80868,1383,118169,118170,118575,122129,164523,121916,122131
1,79814,12264,117929,117940,117920,117885,117913,117887,117888
1,77049,46571,117922,117923,117920,118568,198880,19721,118570
1,34869,15956,117961,117969,121617,131849,148158,121620,131851
1,18913,19140,117929,117930,119569,179731,119425,117887,117973
1,16232,7028,192441,141176,16232,117905,117906,290919,117908
1,79310,7445,117961,118343,122299,179731,118054,117887,117973
1,4675,42230,117961,118327,118744,118259,125889,290919,118261
1,31441,5002,117961,118343,119598,120344,310997,118424,120346
1,74883,8435,117961,118225,124449,307024,311622,118331,118332
0,45155,21135,117961,118343,123494,118784,121926,290919,118786
1,32270,5016,117961,118343,121710,120789,250337,118424,120791
1,18913,19894,117929,117940,117920,118568,281735,19721,118570
1,25993,182078,120810,120811,121014,119219,209654,119221,119222
1,81360,8520,117961,118386,119954,118318,140982,118205,118319
1,17296,5271,118290,118291,19772,122022,260970,119221,122024
1,80202,127738,117961,118225,118403,118451,130134,118453,118454
1,81070,18189,117961,118327,123757,118321,117906,290919,118322
1,43803,14952,117961,117962,119223,118259,125889,290919,118261
1,17308,79100,91261,118026,119362,119065,158390,118667,119067
1,75834,6997,117961,118343,119945,118321,117906,290919,118322
1,16018,1539,117961,118225,121716,119849,150266,118638,119851
1,20349,55896,118074,23779,131868,119192,119192,119184,119194
1,29095,20508,118219,118220,117941,118568,118568,19721,118570
1,3130,3239,117961,118300,118597,118054,132547,117887,118055
1,55261,3106,117961,118300,120312,124419,137017,118424,124421
1,38723,28330,117961,118327,125144,118636,125145,118638,118639
0,17825,71215,117961,118386,118404,118784,118785,290919,118786
1,36280,25262,117961,118327,118320,307024,159162,118331,118332
1,25287,27214,117961,118386,125016,118523,310608,118331,118525
0,915,8698,120864,120865,119824,117905,117906,290919,117908
1,15064,51330,117961,118300,119890,118054,118054,117887,118055
1,32114,17930,117961,118446,128742,118811,120605,19793,118813
1,80138,4659,117961,118225,120663,118784,147114,290919,118786
1,32270,724,117961,118300,119181,118321,117906,290919,118322
1,1020,33112,118212,118213,120551,118321,240983,290919,118322
1,15679,8106,117961,118327,120559,118318,181945,118205,118319
1,35988,8707,117961,118300,19772,118054,118054,117887,118055
1,26808,46224,117961,118327,118378,120952,143223,118453,120954
1,42085,5242,117961,118343,120671,121469,125853,118424,121471
1,79047,4564,118212,118213,121405,117905,117906,290919,117908
0,30570,71391,117961,118386,118522,118318,168365,118205,118319
1,79092,4145,117961,118300,120026,307024,303717,118331,118332
1,16013,7339,117961,118300,118360,124194,130884,118363,124196
1,79121,52314,117961,118300,118301,118980,306795,118295,118982
1,3847,7553,117961,118225,118403,118784,118785,290919,118786
1,74001,144107,118090,118091,119424,179731,62587,117887,117973
1,25541,70134,117961,117962,126930,134095,303450,118474,118475
0,80661,19986,117961,118225,125139,120773,118959,118960,120774
1,68726,13441,117961,118225,122870,118207,279443,270488,118209
1,20287,27484,118185,31010,117941,117885,117913,117887,117888
1,20364,1271,117961,118327,118507,118890,138290,118398,118892
0,16767,4945,117961,118300,118360,120812,278797,118638,120814
1,25098,16566,117961,118327,120559,118054,123102,117887,118055
1,80883,17598,117961,118300,118631,307024,132719,118331,118332
1,41451,34612,117961,118327,118320,117905,240983,290919,117908
1,17278,120340,120342,120343,119076,118834,311236,118424,118836
1,73144,16701,117961,118300,118458,118293,118302,118295,118296
1,42093,4145,117961,118300,120026,307024,303717,118331,118332
1,20299,5903,117929,117940,118810,119323,136340,19793,119325
1,75834,17319,117961,117962,118791,121469,310997,118424,121471
1,954,5717,117961,118300,124725,117905,117906,290919,117908
1,38710,13180,118084,118085,117920,118568,310732,19721,118570
1,3853,2344,118212,118213,118395,118396,233714,118398,118399
1,75476,7369,117961,118386,118896,118321,117906,290919,118322
1,1151,125466,117902,117903,120171,120990,262257,118398,120992
1,75290,55669,117902,118041,118623,118274,118806,292795,118276
1,39511,53230,117876,117877,117878,117879,117879,19721,117880
1,39876,5496,91261,118026,118202,117905,117906,290919,117908
1,79092,2908,117961,118343,118979,118980,301534,118295,118982
1,74754,7551,117961,118052,118867,118321,117906,290919,118322
1,42031,71202,117961,118386,118522,128764,279169,118612,128765
1,42481,46459,117943,117944,117945,259173,126800,292795,118943
1,75834,5916,117961,118446,16232,118321,117906,290919,118322
1,34924,56193,117961,118300,120410,118321,117906,290919,118322
1,6977,1334,117961,117962,118910,119949,230830,290919,119951
1,38391,85728,118212,118580,117895,117885,117913,117887,117888
1,31842,87977,117926,117927,117884,118568,122535,19721,118570
1,21746,79366,117961,118413,120526,117905,240983,290919,117908
1,79216,3332,117961,118343,121747,118784,130735,290919,118786
1,34425,18238,117961,118446,118684,118321,118448,290919,118322
1,87083,7525,117961,118225,120551,118321,240983,290919,118322
1,40779,14731,117961,118446,118447,117905,117906,290919,117908
1,34599,66400,117910,117911,117920,123191,123191,19721,123192
1,37653,65734,117959,117960,117941,117885,117913,117887,117888
1,75476,7369,117961,118386,118896,117905,117906,290919,117908
1,1020,6997,117961,118343,149210,118321,117906,290919,118322
1,75078,102217,118315,118316,120764,118747,226829,118453,118749
1,35374,4583,117961,118413,120370,117905,197088,290919,117908
1,23497,3918,117961,118343,118660,118912,309291,118424,118914
1,78972,311198,91261,118026,122392,121143,173805,249618,121145
1,23736,79116,118169,118170,118042,118043,129174,270488,118046
1,4675,6278,117961,118343,120722,117905,240983,290919,117908
1,4675,5741,117961,118446,16232,120690,127922,290919,120692
1,16232,5987,117961,118446,16232,117905,117906,290919,117908
1,17308,3526,117961,118225,120323,119093,121698,119095,119096
1,80211,851,117961,117962,122215,117905,117906,290919,117908
1,25885,1945,118595,118596,118450,121372,125738,119184,121374
1,42093,2395,117961,118300,123055,118054,118054,117887,118055
1,35528,52316,119596,119597,118292,118293,118294,118295,118296
1,40420,49798,117975,117976,117920,118568,125937,19721,118570
1,40867,22858,120342,120343,118706,120348,298285,118295,120350
0,44641,3811,120864,121013,118395,118396,269406,118398,118399
1,19998,53010,130570,119256,118042,118043,118043,270488,118046
